"URL","Title","Description","Region"
"http://www.vanityfair.it/news/mondo/15/09/07/criminali-selfie-social","Twitta il boss. Quando i latitanti vengono traditi dai social","L'ultimo  stato El Chapo, tradito da un tweet del figlio. Da Cesare Battisti a oggi, gli errori tecnologici che hanno portato alla cattura dei ricercati. 13 ore fa di Paolo Manzo · Top Video. condividi questa fotofullscreen. 1/7. 1. IL FIGLIO DEL ...","World wide"
"http://www.lagazzettadilucca.it/confcommercio/2015/09-2/cosentino-a-gamba-tesa-sulla-ristorazione-ormai-siamo-tutti-parte-di-un-grande-fratello-gastronomico/","Cosentino a gamba tesa sulla ristorazione: Ormai siamo tutti parte di un Grande Fratello gastronomico","I clienti si siedono a tavola e fotografano il men invece di leggerlo, postano i piatti, tweettano i sapori, instagrammano le sensazioni e le emozioni di ogni portata. Una volta si ordinava, si assaggiava e si diceva:  buono o  cattivo. Punto ...","World wide"
"http://www.skuola.net/news/scuola/ritornoascuola-lastampa.html","#Ritornoascuola: condividi il tuo back to school","Si ritorna a scuola e gli studenti postano a pi non posso foto e commenti sul loro rientro tra i banchi. E voi come state vivendo il back to school? Condividete e sarete su LaStampa.it. carletta a. | Segui su Google+ - 14 settembre 2015 0 commenti · E ...","World wide"
"http://www.leggo.it/NEWS/ESTERI/postano_su_facebook_la_foto_del_matrimonio_ma_scoprono_qualcosa_di_inquietante/notizie/1316560.shtml","Postano su Facebook la foto del matrimonio ma scoprono qualcosa di inquietante...","ROMA - Il matrimonio era stato davvero un giorno da sogno. E allora perch non postare sui social la foto del momento pi bello? Kevin e Christina Denis, due neosposi americani, condividono il romantico scatto su Facebook, ma ecco che fanno&nbsp;...","World wide"
"http://giornimoderni.donnamoderna.com/cultura/cinquanta-sfumature-di-dakota","Cinquanta sfumature di Dakota","La stoffa d'attrice c', bisognava solo costruirci attorno una allure da star. In tempi in cui le dive postano in prima persona la loro vita privata su Instagram, forse serve ancora qualcuno a ricalcare mode e modi della vecchia scuola hollywoodiana ...","World wide"
"http://www.huffingtonpost.it/2015/09/07/10-account-green-instagram_n_8097748.html","10 account green da seguire su Instagram: ricette vegane, vite da fattoria e dieta paleolitica (FOTO)","Jason e sua moglie Lynsey sono contadini e vivono in una fattoria con i loro quattro figli. Sui loro profili postano immagini che raccontano una vita a contatto con i campi e con gli animali: uova fresche, vitelli che bevono il latte, maialini appena ...","World wide"
"http://www.andriaviva.it/sport/da-guerrero-a-strambelli-continua-la-storia-del-trenino/","Andria: Da Guerrero a Strambelli, continua la storia del trenino","La Fidelis Andria espugna Lecce ed esplode la gioia incontenibile dei propri tifosi che tramite i social network postano le foto del trenino guidato dal fantasista barese. L'esultanza diviene in poco tempo virale. Immagini satiriche e sfott hanno ...","World wide"
"http://bologna.repubblica.it/cronaca/2015/09/07/news/da_bologna_all_ungheria_per_aiutare_i_profughi-122393337/","Da Bologna all'Ungheria per aiutare i rifugiati","In Facebook i ragazzi postano il loro racconto, le storie raccolte. Da qualche giorno la Serbia fa passare tutti, come ci racconta Aarman e un pezzo della sua famiglia (degli altri non si hanno notizie, scomparsi alla frontiera turca). Li abbiamo ...","World wide"
"http://urbanpost.it/uomini-e-donne-gossip-amedeo-e-alessia-di-nuovo-insieme-per-un-evento","Uomini e Donne gossip: Amedeo e Alessia di nuovo insieme per un evento","... e professionalit nel gestire al meglio la situazione, in precedenza precipitata, con chi di competenza. Chiss se i due ex fidanzati si eviteranno o riusciranno ad interagire come sperano i loro fan che da ore postano messaggi di incitamento a ...","World wide"
"http://it.blastingnews.com/lavoro/2015/09/riforma-pensioni-precoci-ultime-testimonianze-quota-41-subito-no-doppie-penalizzazioni-00547769.html","Riforma pensioni precoci, ultime testimonianze: quota 41 subito, no doppie penalizzazioni","Proseguono incessantemente le discussioni intorno all'infuocato dibattito sulla riforma pensioni, i pi agguerriti sul web sono i pensionandi iscritti al gruppo' lavoratori precoci uniti a tutela dei propri diritti' che ogni giorno postano ...","World wide"
"http://www.siol.net/trendi/kulinarika/recepti/2015/06/kako_pravilno_pogreti_postano_pico.aspx","Kako pravilno pogreti postano pico","Oboujete pico s hrustljavo skorjico in vas kar zmrazi ob misli na postano, vlano pico? Imamo reitev! An error occurred. Try watching this video on www.youtube.com, or enable JavaScript if it is disabled in your browser. eprav verjamemo, da veinoma&nbsp;...","World wide"
"http://corriereinnovazione.corriere.it/2015/09/02/medium-blog-social-che-aiuta-l-empatia-storytelling-c5dc6b7c-5142-11e5-addb-96266eadb506.shtml","Medium, il blog social che aiuta l'empatia e lo storytelling","Gli esperimenti si susseguono. Native advertising con BMW e Marriott Hotels. Barack Obama che scrive ai Millenials. Grandi scrittori come Bret Easton Ellis che postano nuovi racconti. Giornalisti assunti del calibro di Steven Levy (ex senior writer di ...","World wide"
"http://www.skuola.net/news/scuola/test-medicina-commento.html","Test Medicina 2015: il commento di chi  passato","Sono tantissimi a seguirlo e non tutti fanno parte della schiera di amici e parenti degli aspiranti camici bianchi. No, insieme a loro ci sono anche studenti e medici che il test ingresso medicina lo hanno gi passato. E postano i loro commenti su Twitter.","World wide"
"http://www.ilmessaggero.it/PRIMOPIANO/ESTERI/facebook_budda_auricolari_carcere/notizie/1243845.shtml","Postano su Facebook un Budda con gli auricolari: condannati a 2 anni di carcere","Un cittadino neozelandese, gestore di un bar, e due suoi colleghi birmani sono stati condannati a due anni di reclusione per insulto alla religione, per aver usato per un'inserzione pubblicitaria su Internet un'immagine di Budda rappresentato le cuffie ...","World wide"
"http://www.diregiovani.it/rubriche/fotogallery/41046-fire-challenge-sfida-fuoco-facebook-video.dg","Ragazzi che si danno fuoco e postano il video online:  la nuova moda del Fire Challenge","Da qualche anno dilaga sul web la tendenza del Fire Challenge: cospargersi di liquido infiammabile (come alcool o profumo), darsi fuoco e buttarsi in piscina o sotto una fonte d'acqua. Il tutto ripreso in video e postato online. Quello che fino ad oggi ...","World wide"
"http://www.leggo.it/NEWS/ESTERI/figlio_prematuro_morente_ospedale_medici/notizie/1477232.shtml","Il figlio nato prematuro sta morendo, i genitori postano la foto sul web: ecco perch -GUARDA","FOTO | 1 COMMENTO. La foto del neonato morente sul web. Postano la foto del figlio morente in rete per ringraziare il lavoro dei medici. Il piccolo JJ  nato prematuro di sole 16 settimane. DISATTIVA SLIDESHOW. 1di 1. La foto del neonato morente sul web.","World wide"
"http://bellezza.pourfemme.it/articolo/tagli-di-capelli-medi-autunno-inverno-2015-2016-foto/39103/","Tagli di capelli medi Autunno/Inverno 2015-2016, tutte le idee pi belle [FOTO]","I tagli medi, quali long bob, carr e caschetti alle spalle sono tra i pi immortalati dalle star che puntualmente postano foto che ritraggono le loro acconciature su Instagram e, non di meno, rappresentano parte di alcuni dei beauty look pi belli ...","World wide"
"http://milano.repubblica.it/cronaca/2015/09/03/foto/milano_scarpe_moda_micam-122025185/1/","Aiuto, che scarpe mi metto? In Fiera a Milano il paradiso dei footsie","Alte, basse, formato 'monumento'. Di pelle e di corda, di Swarovski. Di piume, di gusci di conchiglia o pasta frolla. Appese al muro come quadri, servite nei piatti. Il paradiso degli amanti delle scarpe in Fiera a Milano dove  di scena il Micam, il ...","World wide"
"http://it.blastingnews.com/tv-gossip/2015/09/gossip-temptation-island-2015-isabella-e-mauro-emanuele-e-alessandra-aurora-betti-00546525.html","Gossip Temptation Island 2015: Isabella e Mauro, Emanuele e Alessandra, Aurora Betti","Le ultime di gossip su Temptation Island 2015 riguardano anche la coppia composta da Emanuele e Alessandra: superato il momento di crisi, i due sono praticamente inseparabili, cos come testimoniano le foto che quotidianamente postano sui social&nbsp;...","World wide"
"http://blog.screenweek.it/2015/06/x-files-duchovny-e-anderson-postano-delle-foto-sul-dietro-le-quinte-435086.php","X-Files  Duchovny e Anderson postano delle foto sul dietro le quinte","La fotografia principale della miniserie di X-Files che vede ancora una volta David Duchovny e Gillian Anderson riprendere rispettivamente i panni di Fox Mulder e Dana Scully,  ufficialmente iniziata.","World wide"
"http://www.techeconomy.it/2015/09/09/governance-sicurezza-gestione-documentale-intervista-giuseppe-damelio/","Governance e sicurezza nella gestione documentale: intervista a Giuseppe D'Amelio","I millennial sono sia utenti che lavoratori e portano nelle imprese, grazie alle sempre pi diffuse policy per il BYOD, abitudini allo sharing che non sempre fanno bene alle aziende quando, per incuria o leggerezza, si postano o condividono ...","World wide"
"http://letteradonna.it/189106/pobrezafilia-donne-messico-hashtag-sexy-selfie-squallore-miseria-discriminazione-sessismo/","Povere ma belle?","Allarme sociale in Messico, dove spopola l'hashtag #pobrezafilia: giovani ragazze postano le proprie foto discinte scattate in contesti miseri o squallidi. COAWmAiWcAAelC_ Se Instagram  il regno delle foto filtrate e patinate, patria d'elezione di ...","World wide"
"http://www.televisionando.it/articolo/fabio-e-nicole-news-alcuni-scatti-che-fanno-discutere-i-fan/121815/","Fabio e Nicole, news: alcuni scatti che fanno discutere i fan","Prosegue a gonfie vele la stoia d'amore tra Fabio Colloricchio e Nicole Mazzocato: la prova arriva direttamente dai social, in cui i due fidanzati postano spesso le foto che li ritraggono insieme, ma non mancano neanche le dediche. E' l'ex tronista che ...","World wide"
"http://www.ibtimes.com/postano-pinterest-integration-why-social-media-aggregation-perfect-match-retailers-437882","Postano, Pinterest Integration: Why Social Media Aggregation Is A Perfect ...","By pairing the referral traffic potential of Pinterest with the organizational advantages of Postano, users will be able to spread their content to a much larger audience and in a more seamless manner. The Pinterest-Postano integration is especially ...","World wide"
"http://www.ilsole24ore.com/art/mondo/2015-08-26/menu-next-door-quando-take-away-arriva-vicino-casa-162641.shtml?uuid=ACS6yAn","Menu next door, quando il take away arriva dal vicino di casa","In genere se ne postano quattro o cinque con diverse proposte indicando un prezzo, la quantit delle porzioni disponibili e un orario per il ritiro del piatto a casa propria. In una citt crocevia di culture e nazionalit, come la capitale belga, i ...","World wide"
"http://www.gqitalia.it/news/2015/08/31/kanye-west-si-propone-candidato-alla-presidenza-usa-2020/","Kanye West si propone candidato alla presidenza Usa 2020","Khloe Kardashian e Kylie Jenner montano e postano manifesti simil-elettorali su Instagram. Migliaia i commenti, molto battuta la via di contro-comparare la candidatura di West e quella di Donald Trump, per antitesi, ma spunta l'interrogativo: L ...","World wide"
"http://www.amica.it/2015/09/02/truly-madly-playlist-posto-ergo-sum-mer2015/","Truly Madly Playlist: POSTO ERGO SUM...MER2015","Come un mio caro amico ha scritto su Facebook quest'estate Siamo ad un passo dal rimpiangere diapositive e filmati con la videocamera, che al massimo con una serata ce li levavamo dai c******i . Quest'estate tutti in preda a un delirio di&nbsp;...","World wide"
"http://www.tgcom24.mediaset.it/cronaca/lombardia/vandali-devastano-il-vagone-del-treno-si-filmano-e-postano-il-video_2092370-201502a.shtml","Vandali devastano il vagone del treno, si filmano e postano il video","20:06 - Sedili divelti, carrozze sfasciate e un fiume di parolacce. Il video shock che state vedendo documenta una banda di giovani in azione. E' accaduto ieri nel tardo pomeriggio, su un treno pendolari nella tratta Milano-Laveno. Un gruppo di ragazzi ...","World wide"
"http://www.metronews.it/15/09/09/facebook-pronti-farne-meno.html","Facebook, pronti a farne a meno?","La naturalezza con cui si postano momenti intimi  permettere a laidi opportunisti di approfittarsi delle nostre debolezze. Alla fine delle vacanze facciamo un piccolo esame di coscienza: quanta malafama abbiamo postato per ferire o attrarre qualcuno,&nbsp;...","World wide"
"http://d.repubblica.it/beauty/2015/09/02/foto/facebook_gemelli_twin_strangers_incontri_somiglianza-2748445/1/","Gemelli diversi: identici senza essere parenti","Da quando Twin Strangers  stato fondato da Niamh Geaney, la prima a incontrare la sua gemella, ha riunito decine di persone simili. Uomini e donne postano la loro foto e subito gli utenti rispondono con foto di altre persone che gli assomigliano ...","World wide"
"http://viaggi.corriere.it/viaggi/eventi-news/legoprojectphoto-i-mattoncini-globetrotter-in-vacanza/","LegoProjectPhoto: i mattoncini globetrotter","Postano su Instagram una foto al giorno (o almeno, ci provano) e ogni gioved pubblicano sulla pagina Facebook la pi bella immagine che i loro follower inviano o taggano con l'hashtag #legoprojectphoto. Gi, perch l'invito  moltiplicare i mini ...","World wide"
"http://www.prnewswire.com/news-releases/tigerlogic-announces-appointment-of-roger-rowe-as-acting-ceo-300051305.html","TigerLogic Announces Appointment of Roger Rowe as Acting CEO","Justin Garrity, who was appointed to the role of president in September 2014, has taken on the added responsibility of managing sales for the company's Postano product line. Since joining the company in 2013, Mr. Garrity has been responsible for the&nbsp;...","World wide"
"http://www.lastampa.it/2015/08/22/esteri/hanno-colpito-un-simbolo-di-convivenza-fra-le-fedi-sLyYa8HKxi2khtlmQEQEQM/pagina.html","Hanno colpito un simbolo di convivenza fra le fedi","La logica dello Stato islamico?  quella della pulizia religiosa per creare un'entit depurata da ogni contaminazione. Con Mar Elian hanno voluto abbattere un luogo-simbolo, un'oasi di protezione per la popolazione. Non ha dubbi Giovanni Valente,&nbsp;...","World wide"
"http://d.repubblica.it/beauty/2015/08/26/foto/campagna_social_dolce_gabbana_hashtag_dgwomenlovemakeup-2738451/1/","#dgwomenlovemakeup: vuoi diventare testimonial per Dolce &amp; Gabbana?","Le donne postano le loro foto sui social del brand e poi vengono votate dagli utenti di Instagram. La campagna ha preso forma in modo naturale scorrendo e scegliendo le innumerevoli foto di donne bellissime che affollano i social network, il cui ...","World wide"
"http://www.ilfattoquotidiano.it/2015/08/24/e-ora-di-avere-un-figlio-cosi-abby-e-matt-rispondono-a-parenti-e-amici-che-li-vogliono-genitori-e-le-foto-fanno-il-giro-della-rete/1978729/","E' ora di avere un figlio: cos Abby e Matt rispondono a parenti e amici che li vogliono genitori (e le foto fanno il giro ...","Non c' nessuna volont di 'prendere in giro' i neo genitori che postano le foto dei loro bambini, anzi nel mio lavoro mi capita spesso di fotografare mamme e pap con i loro piccoli  ha continuato Elisha  volevamo solo mostrare una 'nascita diversa'.","World wide"
"http://www.wmagazine.com/culture/art-and-design/2015/09/diana-widmaier-picasso/photos/","Picasso Baby","Soon, she would be heading to Li Galli, the trio of islands off Positano once owned by Rudolf Nureyev, and to Ibiza and Mallorca. She has a beach house in the Hamptons, near her friend the artist Cindy Sherman's. In New York, where she spends most of ...","New York, New York cityNdx: 0"
"http://www.nytimes.com/2015/08/20/fashion/on-instagram-the-summer-youre-not-having.html","On Instagram, the Summer You're Not Having","It's such a constant stream of things coming in through Instagram and Facebook, said Joshua Galbraith, 22, who works in operations at a New York City law firm and checks Instagram two to five times a day. If someone takes a really good picture and ...","New York, New York cityNdx: 0"
"http://www.wsj.com/articles/cures-for-common-foot-problems-without-surgery-1441036678","Cures for Common Foot Problems, Without Surgery","Another physician referred her to the Nonsurgical Foot and Ankle Service at New York's Hospital for Special Surgery. Rock Positano, the director of the clinic, told Ms. Antell to wear wider shoes. He prescribed custom foot insoles intended to relieve ...","New York, New York cityNdx: 0"
"http://www.nytimes.com/2015/08/20/fashion/emily-ratajkowski-on-her-beauty-regiment-and-why-she-doesnt-use-a-trainer.html","Emily Ratajkowski on Her Beauty Regimen and How She Doesn't Use a Trainer","Emily Ratajkowski, 24, shot to fame as the playful and scandalously bare brunette in Robin Thicke's Blurred Lines music video, but she has been earning her marks on the silver screen ever since. After supporting roles in Gone Girl and this summer's&nbsp;...","New York, New York cityNdx: 0"
"http://www.northjersey.com/news/land-use-board-oks-site-plan-for-new-marshalls-1.1398631","Marshalls anticipates March 2016 Kinnelon opening","Two other storefronts, which formerly contained a Positano's Restaurant and a mattress store, have been unoccupied for some time. A PNC Bank Branch will relocate to the spot where Lynne's Hallmark card store is currently ... Noting the Kiel Avenue ...","New York, New York cityNdx: 0"
"http://triblive.com/lifestyles/fashion/8904933-74/aug-details-says","Fashion FYI: Handbag and accessories designer Patricia Nash to make Western Pa ...","The easiest fix is to vary your heel height each day, says Katherine Lai, a clinical instructor of orthopedics at Icahn School of Medicine at Mt. Sinai in New York City. Now, tell the doctor where it hurts. ... Flats with a flimsy sole and no heel ...","New York, New York cityNdx: 0"
"http://www.positanonews.it/articolo/164500/scala-non-incontra-piu-new-york-senza-spiegazioni","Scala non incontra pi New York .. senza spiegazioni","Scala incontra New York la manifestazione che ricordava la tragedia dell' 11 settembre nella cittadina della Costiera amalfitana incuneata fra Amalfi e Ravello quest'anno non si  svolta senza un perch. Dal sito del Comune e della stessa ...","New York, New York cityNdx: 0"
"http://www.vogue.com.au/celebrity/news/galleries/princess+diaries+meet+the+next+generation+of+royal+women,36991","Princess diaries: meet the next generation of royal women","Olympia, as she is known, was born in New York but moved to London at the age of seven, where her father is now a hedge fund manager and her mother runs childrenswear line Marie-Chantal. Olympia has four younger brothers: Prince Constantine-Alexios ...","New York, New York cityNdx: 0"
