"URL","Title","Description","Region"
"http://www.sys-con.com/node/3342745","Nord Anglia Education, Inc. to Report Third Quarter Fiscal 2015 Results on ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/blog/techflash/2015/04/social-media-startup-tsu-payments-to-users.html","Social media startup Tsu thinks payments are its golden ticket","But against that backdrop, the SoHo-based social media site Tsu has signed up 3.5 million users in six months and hopes to close a Series B funding round within weeks. What explains this counter-market progress and investor attention? The answer is&nbsp;...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/blog/techflash/2015/02/twitter-acquires-social-media-startup-niche.html","Twitter acquires social media startup Niche","Twitter (NYSE: TWTR) has acquired Niche, a small New York startup that acts as a talent agency for social media stars, the companies said Wednesday. Niche provides middleman services between advertisers and people with outsized followings on social&nbsp;...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342714","PGA Golfer Jason and Ellie Day Stuff Backpacks for Underserved Children at ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342706","Sequenom Comments On U.S. Court Of Appeals For The Federal Circuit Ruling ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://venturebeat.com/2015/05/29/travel-focused-newsletter-startup-daily-secret-raises-2-2m/","Travel-focused newsletter startup Daily Secret raises $2.2M","New York-based Daily Secret, a newsletter and blog that helps travelers find secret events, restaurants, and bars around the world, announced today through a public filing that it raised at least $2.2 million in a new round, and could receive $550 ...","New York, New York cityNdx: 0"
"http://tech.co/5-hottest-startups-2014-classpass-2015-06","The 5 Hottest Series A Startups of 2014","New York City startup ClassPass was ranked #1 on Mattermark's list of the fastest-growing Series A startups of 2014  so their $40 million Series B round this January shouldn't have surprised anyone. ClassPass, whose total funding is now over $54 ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343043","Qualtr's 2nd Generation BAW MEMS Gyros Deliver up to 3X Price/Performance ...","The QGYR330xx family now includes four devices  the upgraded QGYR330HA and QGYR110HA featuring analog outputs and the new QGYR330HD and QGYR110HD with digital outputs. The HD .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York ...","New York, New York cityNdx: 0"
"http://www.bloomberg.com/news/features/2015-05-26/evan-spiegel-reveals-plan-to-turn-snapchat-into-a-real-business","Evan Spiegel Reveals Plan to Turn Snapchat Into a Real Business","After starting to run select video ads earlier this year, Snapchat is about to begin soliciting other big advertisers with some new numbers that assert its audience is bigger, younger, and more obsessive than anything on television. In a 23-page sales ...","New York, New York cityNdx: 0"
"http://blogs.wsj.com/cmo/2015/05/07/new-york-times-cto-rajiv-pant-joins-digital-media-startup-some-spider/","New York Times CTO Rajiv Pant Joins Digital Media Startup Some Spider","We are really looking to be a fusion between an online publisher and an identity-focused social network, said Mr. Bharara, whose brother, Preet Bharara, is the U.S. Attorney for the southern district of New York. Mr. Pant worked at the Times for four ...","New York, New York cityNdx: 0"
